# started on Mon Jul  7 16:25:31 2025

     2.660036063,2177.96,msec,task-clock,2177957229,100.00,43.559,CPUs utilized
     2.660036063,349,,context-switches,2177957393,100.00,160.242,/sec
     2.660036063,1424624913,,cpu-cycles,2177959138,100.00,0.654,GHz
     2.714662056,54625993,ns,duration_time,54625993,100.00,25.008,M/sec
     2.714662056,2184.31,msec,task-clock,2184312304,100.00,43.686,CPUs utilized
     2.714662056,348,,context-switches,2184309769,100.00,159.318,/sec
     2.714662056,1431499786,,cpu-cycles,2184309181,100.00,0.655,GHz
     2.769249352,54587296,ns,duration_time,54587296,100.00,24.985,M/sec
     2.769249352,2184.83,msec,task-clock,2184833083,100.00,43.697,CPUs utilized
     2.769249352,347,,context-switches,2184865841,100.00,158.822,/sec
     2.769249352,1433139891,,cpu-cycles,2184866094,100.00,0.656,GHz
     2.823888184,54638832,ns,duration_time,54638832,100.00,25.007,M/sec
     2.823888184,2184.98,msec,task-clock,2184979492,100.00,43.700,CPUs utilized
     2.823888184,346,,context-switches,2184948808,100.00,158.354,/sec
     2.823888184,1432689929,,cpu-cycles,2184948860,100.00,0.656,GHz
     2.878495059,54606875,ns,duration_time,54606875,100.00,24.990,M/sec
     2.878495059,2185.11,msec,task-clock,2185114588,100.00,43.702,CPUs utilized
     2.878495059,344,,context-switches,2185123704,100.00,157.429,/sec
     2.878495059,1432205277,,cpu-cycles,2185121591,100.00,0.655,GHz
     2.933163787,54668728,ns,duration_time,54668728,100.00,25.019,M/sec
     2.933163787,2185.08,msec,task-clock,2185076012,100.00,43.702,CPUs utilized
     2.933163787,364,,context-switches,2185066986,100.00,166.585,/sec
     2.933163787,1434674233,,cpu-cycles,2185073646,100.00,0.657,GHz
     2.987741709,54577922,ns,duration_time,54577922,100.00,25.219,M/sec
     2.987741709,2164.20,msec,task-clock,2164196633,100.00,43.284,CPUs utilized
     2.987741709,329,,context-switches,2164194327,100.00,152.020,/sec
     2.987741709,1427417228,,cpu-cycles,2164183194,100.00,0.660,GHz
     3.015786467,28044758,ns,duration_time,28044758,100.00,25.296,M/sec
     3.015786467,1108.65,msec,task-clock,1108652078,100.00,22.173,CPUs utilized
     3.015786467,286,,context-switches,1108665491,100.00,257.970,/sec
     3.015786467,623180031,,cpu-cycles,1108670604,100.00,0.562,GHz
