solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
852.925,4.075208118,53179388.0,2126.64,320.0,1391678709.0,2300660977.0,1038.0,10288536.0,2632603.0,221938.0,292997.0,135596.0,48423.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.128333484,53125366.0,2125.77,386.0,1396172630.0,2296230164.0,1023.0,10299910.0,2646047.0,218200.0,187118.0,123013.0,36747.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.181488937,53155453.0,2126.07,337.0,1393902446.0,2298126882.0,1024.0,10307274.0,2646016.0,218433.0,228967.0,128293.0,38694.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.23463718,53148243.0,2125.81,344.0,1391110149.0,2296171924.0,1022.0,10293287.0,2612001.0,220402.0,274938.0,132176.0,44616.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.287791543,53154363.0,2125.13,331.0,1391635112.0,2298011629.0,1024.0,10293064.0,2631933.0,217467.0,205922.0,126236.0,43422.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.340939268,53147725.0,2126.32,346.0,1393292113.0,2295394418.0,1023.0,10293630.0,2624883.0,220018.0,239555.0,129261.0,39502.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.39411469,53175422.0,2126.54,372.0,1396554663.0,2298617840.0,1022.0,10313133.0,2658514.0,220365.0,245084.0,130890.0,37216.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.447251773,53137083.0,2126.01,368.0,1393725495.0,2295413215.0,1022.0,10299768.0,2629665.0,220805.0,263374.0,130025.0,36860.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.500397056,53145283.0,2126.03,311.0,1390343299.0,2297553440.0,1035.0,10305362.0,2638687.0,219707.0,229723.0,129878.0,40900.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.553557286,53160230.0,2126.02,369.0,1397772259.0,2300858366.0,1029.0,10291091.0,2627818.0,217437.0,254010.0,133282.0,42685.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
